path	course	id	title	characters	line_count	blank_line_count	max_consecutive_lines	block_count	max_block_characters	machine_audit	priority	recommended_action	projected_blank_line_count	layout_outcome	implementation_status	review_status	reviewer	reviewed_at	notes
public/pep-english/lessons/pephr1/020.json	pep-english	pephr1-020	Learning English: Biggest Problems	1759	4	0	4	4	744	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/021.json	pep-english	pephr1-021	A Difficult Chemistry Quiz	627	9	0	9	1	627	text_and_structure_present	P2	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/022.json	pep-english	pephr1-022	A Daughter Who No Longer Asks for Advice	307	3	0	3	3	260	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/023.json	pep-english	pephr1-023	A Son Who Wants a Girlfriend	245	3	0	3	3	197	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/024.json	pep-english	pephr1-024	A Birthday Gift for a Fifteen-Year-Old Son	257	3	0	3	3	212	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/025.json	pep-english	pephr1-025	A Fourteen-Year-Old Who Wants to Study Abroad	333	3	0	3	3	286	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/026.json	pep-english	pephr1-026	Teenage Life Around the World	1263	3	0	3	3	444	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/027.json	pep-english	pephr1-027	Be a Good Tourist	1927	4	0	4	4	721	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/028.json	pep-english	pephr1-028	A Letter About Pisa and the Improvisatori	1893	5	0	5	5	709	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/029.json	pep-english	pephr1-029	What Great Athletes Have in Common	842	1	0	1	1	842	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/030.json	pep-english	pephr1-030	Jumping Jacks	555	6	0	6	1	555	text_and_structure_present	P2	manual_paragraph_boundaries	1	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/031.json	pep-english	pephr1-031	Cool Cold Sports	1502	4	0	4	4	512	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/032.json	pep-english	pephr1-032	Hot Tickets	1849	7	0	7	4	547	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/033.json	pep-english	pephr1-033	The Story of an Eyewitness (Adapted)	2002	5	0	5	5	622	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/034.json	pep-english	pephr1-034	China to the Rescue!	1601	5	0	5	5	426	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/035.json	pep-english	pephr1-035	A Chinese Calligraphy Class	569	4	0	4	1	569	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/036.json	pep-english	pephr1-036	Polyglots: What Are They and Who Can Be One?	1965	3	0	3	3	869	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr1/037.json	pep-english	pephr1-037	The Book That Keeps on Growing	2278	6	0	6	6	533	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/001.json	pep-english	pephr2-001	From Problems to Solutions	2361	6	0	6	6	579	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/002.json	pep-english	pephr2-002	Protecting African Elephants	450	4	0	4	1	450	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/003.json	pep-english	pephr2-003	Give Ugly a Chance!	363	1	0	1	1	363	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/004.json	pep-english	pephr2-004	Don't Make Paper with My Home!	287	1	0	1	1	287	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/005.json	pep-english	pephr2-005	Cyber Sense	429	6	0	6	2	215	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	1	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/006.json	pep-english	pephr2-006	Stronger Together: How We Have Been Changed by the Internet	2369	5	0	5	5	640	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/007.json	pep-english	pephr2-007	Choosing the Best App	432	2	0	2	1	432	text_and_structure_present	P2	manual_paragraph_boundaries	1	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/008.json	pep-english	pephr2-008	How to Stay Safe Online	1667	5	0	5	5	970	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/009.json	pep-english	pephr2-009	What's in a Name?	3049	5	0	5	5	990	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/010.json	pep-english	pephr2-010	Beautiful Ireland and Its Traditions	1203	1	0	1	1	1203	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/011.json	pep-english	pephr2-011	Why I Like Techno Music	157	4	0	4	1	157	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/012.json	pep-english	pephr2-012	The Virtual Choir	2368	4	0	4	4	995	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/013.json	pep-english	pephr2-013	Planning a Music Festival	717	10	0	10	1	717	text_and_structure_present	P2	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/014.json	pep-english	pephr2-014	How Music Helped Me Recover	1507	5	0	5	5	650	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/015.json	pep-english	pephr2-015	Learning to Love the Piano	1044	1	0	1	1	1044	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/016.json	pep-english	pephr2-016	Ludwig van Beethoven	973	1	0	1	1	973	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/017.json	pep-english	pephr2-017	Relics from Ancient Greek Ship Rescued	769	1	0	1	1	769	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/018.json	pep-english	pephr2-018	Han Dynasty Treasures to Visit the Capital	696	1	0	1	1	696	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/019.json	pep-english	pephr2-019	World Cultural Heritage Sites	2169	6	0	6	6	521	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/020.json	pep-english	pephr2-020	The Strange Tale of the Milu Deer	1952	5	0	5	5	508	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/021.json	pep-english	pephr2-021	Urban Wildlife	1901	6	0	6	6	439	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/022.json	pep-english	pephr2-022	E-Learning	1805	4	0	4	4	533	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/023.json	pep-english	pephr2-023	Cleo's Email from Cairo	809	3	0	3	3	782	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/024.json	pep-english	pephr2-024	Sally's Message from Athens	587	2	0	2	2	581	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	1	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/025.json	pep-english	pephr2-025	Samovar—the Special Teapot	2536	4	0	4	4	800	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/026.json	pep-english	pephr2-026	Jill's Review of Cat's in the Cradle	458	2	0	2	2	452	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	1	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/027.json	pep-english	pephr2-027	Dennis's Review of Cat's in the Cradle	409	2	0	2	2	401	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	1	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr2/028.json	pep-english	pephr2-028	Music Scores in Films	2458	5	0	5	5	783	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/001.json	pep-english	pephr3-001	Why Do We Celebrate Festivals?	2451	5	0	5	5	697	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/002.json	pep-english	pephr3-002	Which Festival Is the Best?	940	4	0	4	4	252	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/003.json	pep-english	pephr3-003	Joe and Song Lin Talk About Chinese New Year	788	5	0	5	1	788	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/004.json	pep-english	pephr3-004	My Amazing Naadam Experience	1943	5	0	5	5	506	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/005.json	pep-english	pephr3-005	The Laba Festival and Laba Porridge	816	6	0	6	6	201	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/006.json	pep-english	pephr3-006	Mother of Ten Thousand Babies	2850	6	0	6	6	634	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/007.json	pep-english	pephr3-007	Henry Norman Bethune	907	1	0	1	1	907	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/008.json	pep-english	pephr3-008	The Stone in the Road	2031	9	0	9	9	290	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	8	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/009.json	pep-english	pephr3-009	Thankfulness	651	9	0	9	4	215	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/010.json	pep-english	pephr3-010	Native Americans in California	659	1	0	1	1	659	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/011.json	pep-english	pephr3-011	Wednesday, 21 June: San Francisco	2153	5	0	5	5	843	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/012.json	pep-english	pephr3-012	Recommendations for Visiting Guizhou	717	9	0	9	1	717	text_and_structure_present	P2	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/013.json	pep-english	pephr3-013	Welcome to Chinatown!	2036	6	0	6	6	789	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/014.json	pep-english	pephr3-014	Regional Music in the United States	753	9	0	9	1	753	text_and_structure_present	P2	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/015.json	pep-english	pephr3-015	Questions for Captain Brown	442	5	0	5	1	442	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/016.json	pep-english	pephr3-016	Is Exploring Space a Waste of Time and Money?	2327	5	0	5	5	652	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/017.json	pep-english	pephr3-017	The Million Pound Bank Note — Act 1, Scene 3	2665	40	0	40	1	2665	text_and_structure_present	P1	manual_paragraph_boundaries	9	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/018.json	pep-english	pephr3-018	Should Roderick and Oliver Give Henry the Money?	349	5	0	5	1	349	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/019.json	pep-english	pephr3-019	The Million Pound Bank Note — Act 2, Scene 1	2702	30	0	30	1	2702	text_and_structure_present	P1	manual_paragraph_boundaries	7	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/020.json	pep-english	pephr3-020	The Chinese Spring Festival	2358	4	0	4	4	1177	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/021.json	pep-english	pephr3-021	Winter Carnival in Quebec	2155	8	0	8	8	474	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/022.json	pep-english	pephr3-022	The Taxi Ride I'll Never Forget	2028	18	0	18	18	261	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	17	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/023.json	pep-english	pephr3-023	Symbols of American Culture	2325	5	0	5	5	685	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/024.json	pep-english	pephr3-024	New Zealand and Maori Culture — The Land of the Long White Cloud	2351	5	0	5	5	566	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/025.json	pep-english	pephr3-025	Homes on Mars?	2275	4	0	4	4	628	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/026.json	pep-english	pephr3-026	What Is the Big Bang Theory?	569	1	0	1	1	569	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/027.json	pep-english	pephr3-027	What Is the Hubble Space Telescope?	458	1	0	1	1	458	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/028.json	pep-english	pephr3-028	What Is FAST?	529	1	0	1	1	529	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/029.json	pep-english	pephr3-029	What Is a Quantum Satellite?	500	1	0	1	1	500	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/030.json	pep-english	pephr3-030	The Million Pound Bank Note — Act 2, Scene 3	2328	26	0	26	1	2328	text_and_structure_present	P2	manual_paragraph_boundaries	6	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephr3/031.json	pep-english	pephr3-031	My Uncle Jules (Adapted)	2962	16	0	16	16	585	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	15	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/001.json	pep-english	pephs1-001	Tu Youyou Awarded Nobel Prize	2909	5	0	5	5	949	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/002.json	pep-english	pephs1-002	The Man Who Changed Our Understanding of the Universe	2634	6	0	6	6	708	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/003.json	pep-english	pephs1-003	Cao Xueqin Biography	274	1	0	1	1	274	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/004.json	pep-english	pephs1-004	The Story of My Life	276	1	0	1	1	276	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/005.json	pep-english	pephs1-005	Steve Jobs	246	1	0	1	1	246	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/006.json	pep-english	pephs1-006	Smart Homes to Make Life Easier	2589	5	0	5	5	908	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/007.json	pep-english	pephs1-007	Should We Fight New Technology?	2327	4	0	4	4	759	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/008.json	pep-english	pephs1-008	A Letter from Future Bingbing	1262	7	0	7	7	464	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/009.json	pep-english	pephs1-009	Sarek National Park — Europe’s Hidden Natural Treasure	2522	4	0	4	4	768	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/010.json	pep-english	pephs1-010	Theme Parks — Fun and More Than Fun	2761	4	0	4	4	866	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/011.json	pep-english	pephs1-011	Listening to How Bodies Talk	2576	6	0	6	6	581	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/012.json	pep-english	pephs1-012	Life Is a Stage	503	1	0	1	1	503	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/013.json	pep-english	pephs1-013	How Do I Know My Students?	2839	7	0	7	7	869	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/014.json	pep-english	pephs1-014	A Pioneer for All People	2995	6	0	6	6	872	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/015.json	pep-english	pephs1-015	A Green Life in the Countryside	599	1	0	1	1	599	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/016.json	pep-english	pephs1-016	Chemical Versus Organic Farming	2789	5	0	5	5	769	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/017.json	pep-english	pephs1-017	Huang Danian	707	3	0	3	3	311	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/018.json	pep-english	pephs1-018	The Teachers of Changyu Island	755	3	0	3	3	538	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/019.json	pep-english	pephs1-019	My Mother, Liu Shurong	598	3	0	3	3	291	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/020.json	pep-english	pephs1-020	Three Days to See (Adapted)	3980	12	0	12	12	710	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	11	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/021.json	pep-english	pephs1-021	Cloning: Where Is It Leading Us?	2942	6	0	6	6	672	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/022.json	pep-english	pephs1-022	Our Greatest Adventure	3947	8	0	8	8	729	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/023.json	pep-english	pephs1-023	A Holiday in Shangri-La	2578	11	0	11	11	553	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	10	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/024.json	pep-english	pephs1-024	National Parks—A Treasure House for Future Generations	4782	6	0	6	6	1031	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/025.json	pep-english	pephs1-025	Animal Body Language	2202	4	0	4	4	666	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/026.json	pep-english	pephs1-026	Being Funny Without Saying a Word	3849	7	0	7	7	753	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/027.json	pep-english	pephs1-027	Better, Greener Lives Away from the City	2428	4	0	4	4	781	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs1/028.json	pep-english	pephs1-028	Amazing Methods of Agriculture	4524	8	0	8	8	1248	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/001.json	pep-english	pephs2-001	John Snow Defeats ‘King Cholera’	3016	5	0	5	5	967	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/002.json	pep-english	pephs2-002	A Non-Newtonian Fluid	532	1	0	1	1	532	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/003.json	pep-english	pephs2-003	The Father of China’s Aerospace	2712	7	0	7	7	702	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/004.json	pep-english	pephs2-004	A World of Pure Thought	1720	3	0	3	3	860	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/005.json	pep-english	pephs2-005	Goldfish Shark-Fin	503	3	0	3	1	503	text_and_structure_present	P2	manual_paragraph_boundaries	0	single_semantic_paragraph	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/006.json	pep-english	pephs2-006	‘Welcome, Xie Lei!’ Business Student Building Bridges	3133	8	0	8	8	597	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/007.json	pep-english	pephs2-007	Learning to Use Weak Forms	1203	9	0	9	1	1203	text_and_structure_present	P2	manual_paragraph_boundaries	2	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/008.json	pep-english	pephs2-008	Studying Abroad: The Disadvantages Are Greater	1750	8	0	8	8	549	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/009.json	pep-english	pephs2-009	Studying Abroad: The Advantages Are Much Greater	1912	8	0	8	8	562	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/010.json	pep-english	pephs2-010	Culture and Cuisine	3324	7	0	7	7	733	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	6	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/011.json	pep-english	pephs2-011	Healthy Eating	2970	5	0	5	5	758	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/012.json	pep-english	pephs2-012	Seeing the True North via Rail: Vancouver and the Heart of Canada	3165	6	0	6	6	804	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	5	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/013.json	pep-english	pephs2-013	Seeing the True North via Rail: Toronto and Montreal	2793	10	0	10	10	539	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	9	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/014.json	pep-english	pephs2-014	First Aid for Burns	2307	15	0	15	15	461	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	14	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/015.json	pep-english	pephs2-015	AI and Human Beings	2364	5	0	5	5	883	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	4	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/016.json	pep-english	pephs2-016	Da Vinci’s World	4290	8	0	8	8	719	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	7	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/017.json	pep-english	pephs2-017	Life in China	2481	9	0	9	9	679	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	8	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/018.json	pep-english	pephs2-018	Zhan Tianyou: The Father of China’s Railroad	5012	10	0	10	10	664	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	9	spacing_added	applied_frontend	resolved_frontend			
public/pep-english/lessons/pephs2/019.json	pep-english	pephs2-019	Convenience Food or Fresh Food?	2511	4	0	4	4	986	text_and_structure_present	P2	render_existing_blocks_as_paragraphs	3	spacing_added	applied_frontend	resolved_frontend			
